date,consumption_kwh,device
2021-11-22 18:00:00-03:00,0.1431339875,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-22 19:00:00-03:00,0.155092742,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-22 20:00:00-03:00,0.2669116048,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-22 21:00:00-03:00,0.2981820022,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-22 22:00:00-03:00,0.3055680079,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-22 23:00:00-03:00,0.2602500444,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-23 00:00:00-03:00,0.0,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-23 01:00:00-03:00,0.0,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-23 02:00:00-03:00,0.0,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-23 03:00:00-03:00,0.0,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-23 04:00:00-03:00,0.0,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-23 05:00:00-03:00,0.0,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-23 06:00:00-03:00,0.0,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-23 07:00:00-03:00,0.0,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-23 08:00:00-03:00,0.0102261797,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-23 09:00:00-03:00,0.093363097,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-23 10:00:00-03:00,0.2495091245,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-23 11:00:00-03:00,0.1918913836,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-23 12:00:00-03:00,0.1600439979,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-23 13:00:00-03:00,0.1176891987,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-23 14:00:00-03:00,0.2104692138,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-23 15:00:00-03:00,0.2252959184,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-23 16:00:00-03:00,0.1524454346,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-23 21:00:00-03:00,0.3187341194,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-23 22:00:00-03:00,0.3931588397,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-23 23:00:00-03:00,0.2578277562,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-24 00:00:00-03:00,0.2305014769,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-24 01:00:00-03:00,0.2321966237,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-24 02:00:00-03:00,0.2313683489,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-24 03:00:00-03:00,0.2294597216,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-24 04:00:00-03:00,0.1835717741,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-24 05:00:00-03:00,0.1653078255,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-24 06:00:00-03:00,0.1402285249,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-24 07:00:00-03:00,0.1674218716,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-24 08:00:00-03:00,0.2052515841,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-24 09:00:00-03:00,0.1590907045,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-24 10:00:00-03:00,0.1220065546,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-24 11:00:00-03:00,0.1195059971,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-24 12:00:00-03:00,0.1321104035,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-24 13:00:00-03:00,0.1745486299,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-24 14:00:00-03:00,0.1702873302,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-24 15:00:00-03:00,0.1720897047,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-24 16:00:00-03:00,0.1318378488,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-24 17:00:00-03:00,0.1630059992,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-24 18:00:00-03:00,0.1651520494,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-24 19:00:00-03:00,0.1751946971,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-24 20:00:00-03:00,0.3496370214,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-24 21:00:00-03:00,0.278232312,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-24 22:00:00-03:00,0.3082503117,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-24 23:00:00-03:00,0.2492736444,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-25 00:00:00-03:00,0.2456157391,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-25 01:00:00-03:00,0.2397700803,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-25 02:00:00-03:00,0.2377424478,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-25 03:00:00-03:00,0.2353612563,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-25 04:00:00-03:00,0.2355507884,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-25 05:00:00-03:00,0.2213267368,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-25 06:00:00-03:00,0.1497718991,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-25 07:00:00-03:00,0.2153933158,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-25 08:00:00-03:00,0.1975063477,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-25 09:00:00-03:00,0.1729370406,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-25 10:00:00-03:00,0.1629293487,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-25 11:00:00-03:00,0.1841931038,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-25 12:00:00-03:00,0.2478583823,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-25 13:00:00-03:00,0.1517131301,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-25 14:00:00-03:00,0.141016995,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-25 15:00:00-03:00,0.1583120034,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-25 16:00:00-03:00,0.1695512297,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-25 17:00:00-03:00,0.1778400997,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-25 18:00:00-03:00,0.2003071937,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-25 19:00:00-03:00,0.2174766299,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-25 20:00:00-03:00,0.1977089955,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-25 21:00:00-03:00,0.369999491,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-25 22:00:00-03:00,0.3444153128,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-25 23:00:00-03:00,0.2582076762,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-26 00:00:00-03:00,0.2420535925,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-26 01:00:00-03:00,0.244193508,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-26 02:00:00-03:00,0.24152685,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-26 03:00:00-03:00,0.2381821925,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-26 04:00:00-03:00,0.2437840769,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-26 05:00:00-03:00,0.190475902,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-26 06:00:00-03:00,0.1501421189,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-26 07:00:00-03:00,0.1563139875,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-26 08:00:00-03:00,0.1519280506,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-26 09:00:00-03:00,0.1696152039,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-26 10:00:00-03:00,0.1478767992,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-26 11:00:00-03:00,0.1432058583,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-26 12:00:00-03:00,0.1349676524,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-26 13:00:00-03:00,0.1713244885,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-26 14:00:00-03:00,0.3387114779,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-26 15:00:00-03:00,0.2093435192,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-26 16:00:00-03:00,0.1810242,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-26 17:00:00-03:00,0.2035380614,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-26 18:00:00-03:00,0.2146529041,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-26 19:00:00-03:00,0.1729774098,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-26 20:00:00-03:00,0.1154403293,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-26 21:00:00-03:00,0.0984838323,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-26 22:00:00-03:00,0.0956294716,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-26 23:00:00-03:00,0.1258638677,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-27 00:00:00-03:00,0.118808708,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-27 01:00:00-03:00,0.0992654315,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-27 02:00:00-03:00,0.096606363,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-27 03:00:00-03:00,0.0916240295,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-27 04:00:00-03:00,0.0901276749,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-27 05:00:00-03:00,0.0971109444,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-27 06:00:00-03:00,0.0964879685,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-27 07:00:00-03:00,0.0913319822,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-27 08:00:00-03:00,0.0894643419,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-27 09:00:00-03:00,0.1384878497,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-27 10:00:00-03:00,0.2293028638,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-27 11:00:00-03:00,0.1961936943,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-27 12:00:00-03:00,0.1245849495,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-27 13:00:00-03:00,0.1498133854,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-27 14:00:00-03:00,0.1450431906,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-27 15:00:00-03:00,0.1812125079,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-27 16:00:00-03:00,0.2287039148,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-27 17:00:00-03:00,0.2930802311,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-27 18:00:00-03:00,0.208065481,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-27 19:00:00-03:00,0.1366538252,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-27 20:00:00-03:00,0.1193683243,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-27 21:00:00-03:00,0.1105458833,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-27 22:00:00-03:00,0.1345183828,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-27 23:00:00-03:00,0.1366348794,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-28 00:00:00-03:00,0.1058074253,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-28 01:00:00-03:00,0.1095235302,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-28 02:00:00-03:00,0.10462369,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-28 03:00:00-03:00,0.1003291389,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-28 04:00:00-03:00,0.0992296051,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-28 05:00:00-03:00,0.0982401832,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-28 06:00:00-03:00,0.0978110201,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-28 07:00:00-03:00,0.0972265126,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-28 08:00:00-03:00,0.0975210597,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-28 09:00:00-03:00,0.1334572317,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-28 10:00:00-03:00,0.1836385285,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-28 11:00:00-03:00,0.2006261453,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-28 12:00:00-03:00,0.1297579984,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-28 13:00:00-03:00,0.1955360752,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-28 14:00:00-03:00,0.2587106272,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-28 15:00:00-03:00,0.1548359983,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-28 16:00:00-03:00,0.1230503472,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-28 17:00:00-03:00,0.1211721857,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-28 18:00:00-03:00,0.1251206891,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-28 19:00:00-03:00,0.187165096,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-28 20:00:00-03:00,0.199333081,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-28 21:00:00-03:00,0.1270846841,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-28 22:00:00-03:00,0.2499986008,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-28 23:00:00-03:00,0.1987968722,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-29 00:00:00-03:00,0.172669105,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-29 01:00:00-03:00,0.1679124821,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-29 02:00:00-03:00,0.1638134151,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-29 03:00:00-03:00,0.1617113183,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-29 04:00:00-03:00,0.1765451153,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-29 05:00:00-03:00,0.1900351946,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-29 06:00:00-03:00,0.1325310178,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-29 07:00:00-03:00,0.0962158221,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-29 08:00:00-03:00,0.1664089667,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-29 09:00:00-03:00,0.158726061,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-29 10:00:00-03:00,0.147849862,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-29 11:00:00-03:00,0.1556028641,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-29 12:00:00-03:00,0.123231919,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-29 13:00:00-03:00,0.1488414458,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-29 14:00:00-03:00,0.1442681682,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-29 15:00:00-03:00,0.0099045973,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-29 16:00:00-03:00,0.0619978258,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-29 17:00:00-03:00,0.1730561449,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-29 18:00:00-03:00,0.1529095533,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-29 19:00:00-03:00,0.12639235,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-29 20:00:00-03:00,0.2789343413,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-29 21:00:00-03:00,0.3114903923,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-29 22:00:00-03:00,0.2694517607,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-29 23:00:00-03:00,0.2516598318,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-30 00:00:00-03:00,0.2441852995,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-30 01:00:00-03:00,0.2438390191,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-30 02:00:00-03:00,0.2459489393,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-30 03:00:00-03:00,0.2450648516,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-30 04:00:00-03:00,0.2431421193,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-30 05:00:00-03:00,0.1682741141,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-30 06:00:00-03:00,0.1465209604,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-30 07:00:00-03:00,0.1536827282,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-30 08:00:00-03:00,0.1128043896,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-30 09:00:00-03:00,0.1437666193,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-30 10:00:00-03:00,0.1481269494,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-30 11:00:00-03:00,0.1441823507,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-30 12:00:00-03:00,0.1639385345,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-30 13:00:00-03:00,0.1611209812,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-30 14:00:00-03:00,0.1757356913,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-30 15:00:00-03:00,0.1530722063,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-30 16:00:00-03:00,0.1409556657,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-30 17:00:00-03:00,0.1210726631,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-30 18:00:00-03:00,0.167808849,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-30 19:00:00-03:00,0.1632084345,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-30 20:00:00-03:00,0.2157510269,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-30 21:00:00-03:00,0.1957261346,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-30 22:00:00-03:00,0.194258355,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-11-30 23:00:00-03:00,0.2077898985,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-01 00:00:00-03:00,0.2066894348,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-01 01:00:00-03:00,0.2051110154,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-01 02:00:00-03:00,0.2027074222,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-01 03:00:00-03:00,0.1897481623,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-01 04:00:00-03:00,0.1896975484,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-01 05:00:00-03:00,0.1754446208,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-01 06:00:00-03:00,0.140270833,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-01 07:00:00-03:00,0.1158525672,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-01 08:00:00-03:00,0.174331014,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-01 09:00:00-03:00,0.1566633595,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-01 10:00:00-03:00,0.1843186801,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-01 11:00:00-03:00,0.1713543302,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-01 12:00:00-03:00,0.0,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-01 13:00:00-03:00,0.0,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-01 14:00:00-03:00,0.0,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-01 15:00:00-03:00,0.1031046605,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-01 16:00:00-03:00,0.1486819694,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-01 17:00:00-03:00,0.140294609,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-01 18:00:00-03:00,0.1552149669,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-01 19:00:00-03:00,0.1799504933,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-01 20:00:00-03:00,0.2263929657,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-01 21:00:00-03:00,0.203759793,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-01 22:00:00-03:00,0.22690133,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-01 23:00:00-03:00,0.2351263169,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-02 00:00:00-03:00,0.2266710537,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-02 01:00:00-03:00,0.2275482457,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-02 02:00:00-03:00,0.2664487556,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-02 03:00:00-03:00,0.2519928287,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-02 04:00:00-03:00,0.1952590395,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-02 05:00:00-03:00,0.1550661166,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-02 06:00:00-03:00,0.1396733703,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-02 07:00:00-03:00,0.1865682325,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-02 08:00:00-03:00,0.2564154101,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-02 09:00:00-03:00,0.2277933904,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-02 10:00:00-03:00,0.229915309,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-02 11:00:00-03:00,0.1901174828,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-02 12:00:00-03:00,0.2418830883,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-02 13:00:00-03:00,0.2163630984,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-02 14:00:00-03:00,0.2220936405,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-02 15:00:00-03:00,0.2229497514,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-02 16:00:00-03:00,0.2177417941,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-02 17:00:00-03:00,0.2385926868,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-02 18:00:00-03:00,0.1989840985,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-02 19:00:00-03:00,0.3629980068,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-02 20:00:00-03:00,0.2717340111,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-02 21:00:00-03:00,0.3186182471,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-02 22:00:00-03:00,0.3141616614,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-02 23:00:00-03:00,0.3274463761,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-03 00:00:00-03:00,0.3063803463,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-03 01:00:00-03:00,0.2902090122,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-03 02:00:00-03:00,0.2952661045,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-03 03:00:00-03:00,0.303496724,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-03 04:00:00-03:00,0.2917970365,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-03 05:00:00-03:00,0.2566990751,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-03 06:00:00-03:00,0.2360667481,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-03 07:00:00-03:00,0.2780768277,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-03 08:00:00-03:00,0.2627151332,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-03 09:00:00-03:00,0.2425464807,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-03 10:00:00-03:00,0.2218467506,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-03 11:00:00-03:00,0.184024833,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-03 12:00:00-03:00,0.2301496772,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-03 13:00:00-03:00,0.2230129604,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-03 14:00:00-03:00,0.19292406,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-03 15:00:00-03:00,0.1624346704,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-03 16:00:00-03:00,0.1373912646,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-03 17:00:00-03:00,0.2463230446,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-03 18:00:00-03:00,0.2269978275,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-03 19:00:00-03:00,0.1449369768,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-03 20:00:00-03:00,0.1475663128,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-03 21:00:00-03:00,0.2160648035,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-03 22:00:00-03:00,0.2614115004,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-03 23:00:00-03:00,0.191320565,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-04 00:00:00-03:00,0.1927863415,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-04 01:00:00-03:00,0.1884431922,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-04 02:00:00-03:00,0.1663172111,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-04 03:00:00-03:00,0.1202328347,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-04 04:00:00-03:00,0.1675038673,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-04 05:00:00-03:00,0.1531823702,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-04 06:00:00-03:00,0.164708836,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-04 07:00:00-03:00,0.143033118,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-04 08:00:00-03:00,0.1580002788,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-04 09:00:00-03:00,0.1437286058,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-04 10:00:00-03:00,0.2252662971,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-04 11:00:00-03:00,0.3060857723,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-04 12:00:00-03:00,0.2385892104,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-04 13:00:00-03:00,0.1568186411,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-12-04 14:00:00-03:00,0.2618325807,a32ab0af-970c-11ec-9779-a463a116a9e2
